,content,tags,data,place
767,2021년 아침 세부시티 #2021년#세부#세부시티#일상#소통#맞팔#선팔#인친#로컬#필리핀#cebu#연말#세부코로나일상#세부코로나#코로나일상#세부살이#세부사는남자#요리하는남자#코로나#해피뉴이어#새해#세부거리#필리핀거리#새해아침,"['#2021년', '#세부', '#세부시티', '#일상', '#소통', '#맞팔', '#선팔', '#인친', '#로컬', '#필리핀', '#cebu', '#연말', '#세부코로나일상', '#세부코로나', '#코로나일상', '#세부살이', '#세부사는남자', '#요리하는남자', '#코로나', '#해피뉴이어', '#새해', '#세부거리', '#필리핀거리', '#새해아침']",2021-01-01,Cebu City
768,.Happy new year!.올 한해 모두 고생 많으셨습니다새해에는 부디 일상으로 돌아갈 수 있길 바라며모두 새해 복 많이 받으세요 ??#happynewyear#bye2020#welcome2021 ....#stayhealthy#staysafe #love_yubin#71months#lovely_eugene#39months,"['#happynewyear', '#bye2020', '#welcome2021', '#stayhealthy', '#staysafe', '#love_yubin', '#71months', '#lovely_eugene', '#39months']",2021-01-01,
769,???????????????????????????????????????????????????적성에는 맞는데 솜씨는 없는???????????????????????????????????????????????????#슬픈소식#이번엔꼼꼼하게해야지#해놓고아무데나막찔러서연결하기#또만나요크로쉐#웰컴베어#오리튜브#오늘은내생일이니까#떡국대신미역국#저녁도엄마가차려주는밥먹기#하루종일빈둥대면서뜨개질#대바늘인형#코로나일상,"['#슬픈소식', '#이번엔꼼꼼하게해야지', '#해놓고아무데나막찔러서연결하기', '#또만나요크로쉐', '#웰컴베어', '#오리튜브', '#오늘은내생일이니까', '#떡국대신미역국', '#저녁도엄마가차려주는밥먹기', '#하루종일빈둥대면서뜨개질', '#대바늘인형', '#코로나일상']",2021-01-01,
770,#새해첫날오늘은 집안극장을 만들어보아요~^^이거 쓸만하네~진짜 코로나로인해 별걸다 해보네~#빔프로젝터#가정용빔프로젝터#홈영화관#슬기로운집콕생활#집콕생활#집콕육아#코로나일상,"['#새해첫날오늘은', '#빔프로젝터', '#가정용빔프로젝터', '#홈영화관', '#슬기로운집콕생활', '#집콕생활', '#집콕육아', '#코로나일상']",2021-01-01,
771,"#새해떡국??어제 드라이브 갔다가 사온 통영 굴~ 가득 넣어 떡국, 굴전 ,어리굴젓 만들어  한끼 뚝딱??이맛있는걸 여럿 함께 모여 먹지 못하니 너무 아쉽다??#모두새해복많이받으??#굴떡국 #굴전 #어리굴젓 #생에첫 #굴요리 #내가만들었??#뚝딱뚝딱요리 #집밥여왕?? #집밥그램 #코로나일상 #집집집?? #못나가니까집에서 #매일먹는사진뿐 #코로나이제가??","['#새해떡국??어제', '#모두새해복많이받으??', '#굴떡국', '#굴전', '#어리굴젓', '#생에첫', '#굴요리', '#내가만들었??', '#뚝딱뚝딱요리', '#집밥여왕??', '#집밥그램', '#코로나일상', '#집집집??', '#못나가니까집에서', '#매일먹는사진뿐', '#코로나이제가??']",2021-01-01,
772,어디도못가고..방콕에..술한잔도하고..치킨도먹고..피자도먹고..있는그대로모습으로사진도찍고..잘가라2020??..코로나덕분에ㅡㅡ불편하게잘쉬었다??@foodtruck_pt @foodtruckccb#코로나일상#방콕#술은기본#우리똥꼬들#이쁘다#푸드트럭#푸드트럭박선생,"['#코로나일상', '#방콕', '#술은기본', '#우리똥꼬들', '#이쁘다', '#푸드트럭', '#푸드트럭박선생']",2021-01-01,
773,심심한 딸~ㅋ 오랜만에 꺼낸 달고나세트ㅋ먹진않고 만들기삼매경????#집콕놀이 #달고나만들기 #초딩놀이#엄만추억소환ㅋ#코로나일상#주방점령,"['#집콕놀이', '#달고나만들기', '#초딩놀이', '#엄만추억소환ㅋ', '#코로나일상', '#주방점령']",2021-01-01,
774,????????5살 된거 축하해 애드라????????아직 갈길이 멀다 ..#육아맘#육아맘일상#daily#빌리엔젤#코로나일상#5살인생#새해맞이#아기실내복#일상#기록하기#소통환영#셀피#아이폰12프로#젊줌마#아기모델그램#아기상하세트#젊줌마그램#워킹맘스타그램#아들스타그램#육아스타그램#육아소통맞팔#육아맘일상#육아정보#젊줌마일상소통,"['#육아맘', '#육아맘일상', '#daily', '#빌리엔젤', '#코로나일상', '#5살인생', '#새해맞이', '#아기실내복', '#일상', '#기록하기', '#소통환영', '#셀피', '#아이폰12프로', '#젊줌마', '#아기모델그램', '#아기상하세트', '#젊줌마그램', '#워킹맘스타그램', '#아들스타그램', '#육아스타그램', '#육아소통맞팔', '#육아맘일상', '#육아정보', '#젊줌마일상소통']",2021-01-01,
775,.-2021년 새해에도 카푸치노~??올해는 좀 더 안정된 한해가 되길...? #카페포토이..#카페 #카페일상 #카페탐방 #카페투어 #카페추천 #카페스타그램 #카페맛집 #커피스타그램 #커피맛집 #커피그램 #디저트 #일상기록 #카페나들이 #부산카페 #교대카페 #사직동카페 #동네카페 #코로나일상,"['#카페포토이..', '#카페', '#카페일상', '#카페탐방', '#카페투어', '#카페추천', '#카페스타그램', '#카페맛집', '#커피스타그램', '#커피맛집', '#커피그램', '#디저트', '#일상기록', '#카페나들이', '#부산카페', '#교대카페', '#사직동카페', '#동네카페', '#코로나일상']",2021-01-01,
776,#새해가밝았어요?? 올해는 좋은일만 ??떡국먹고 나이먹고 새해 소망을 담아 봅니다??#우리가족사랑해??#무탈한2021년도가되길#새해맞이#1월1일#새롭게시작하는마음으로????#애둘맘#육아#일상#아침스타그램#사골떡국??#37살이라니??#예비초등#유치원생#방학숙제#코로나일상#새해소망,"['#새해가밝았어요??', '#우리가족사랑해??', '#무탈한2021년도가되길', '#새해맞이', '#1월1일', '#새롭게시작하는마음으로????', '#애둘맘', '#육아', '#일상', '#아침스타그램', '#사골떡국??', '#37살이라니??', '#예비초등', '#유치원생', '#방학숙제', '#코로나일상', '#새해소망']",2021-01-01,
777,-♡.연말연시..를 보내는법 .. 슬기로운 집콕생활중..????무슨 대기만 1~2달..... 인터넷을 다 디져서 겨~우 하나 찾아냄... ㅋㅋㅋㅋㅋ2020년을 보내고 2021년을 맞이하며제~~~~~일 잘한일..????..#연말연시 #실시간#슬기로운집콕생활#애미야잘했다#주주남매 #코로나일상,"['#연말연시', '#실시간', '#슬기로운집콕생활', '#애미야잘했다', '#주주남매', '#코로나일상']",2021-01-01,
778,#코로나일상 외식은 어렵고 만들어먹거나 시켜먹거나...#일본가정식 #고기덮밥 #차왕무시 #일본식계란찜 #채끝덮밥 #올리브샐러드 #집밥스타그램 #요리스타그램 #집에서먹자,"['#코로나일상', '#일본가정식', '#고기덮밥', '#차왕무시', '#일본식계란찜', '#채끝덮밥', '#올리브샐러드', '#집밥스타그램', '#요리스타그램', '#집에서먹자']",2021-01-01,
779,-#2021년 새해아침떡국 한그릇??커피 충전하고어제와 같은 날ㆍㆍ#2020.7월~12월 엄마기록#2020.5월~12월 너의기록#코로나일상#각자의 약속#실천#완성#12.31과 1.1사이,"['#2021년', '#2020.7월~12월', '#2020.5월~12월', '#코로나일상', '#각자의', '#실천', '#완성', '#12.31과']",2021-01-01,
780,12월 마지막날 화상진료 휴가인데 급환 환자가 있어 일을 해야 했다는 ?? _흰 가운 안에 옷은 잠옷입니당 ??,[],2021-01-01,
781,.#새해첫날?종일 오빠는 동생한테 여덟살 대접 받고 싶어하고여섯살 동생은 들은척만척 하고 티격태격얘네가 6세 8세라니...?????♀??,['#새해첫날?종일'],2021-01-01,
782,8월중반부부터 맞은 휴식과 #코로나로 요즘은 집에서 다시 책을 읽기 시작??작년에 많이 읽었는데 올해는 사두고도 바빠서못읽고 지나친 책과 읽고 싶어 구매한 책들늘 나는 책속에서 다양한 경험과 지식을 얻는다주어진 시간속에 다양한 계획들과 새로운 경험들을준비하는 지금. 이 시간이 너무 소중하다모든게 끝인거 같았지만 끝은 새로운 시작??잘 할수 있을거라 생각하고 지금을 즐기는거야~..코로나 2.5단계 돌입??많은분들이 힘드시겠지만 조금만 더 힘내세요??분명 이시기가 다 지나고 좋은일 반드시 올꺼예요제 한마디가 힘이 될지 모르겠지만 그래도 꼭 힘내시라는 말 하고싶어서요. #코로나블루#코로나우울증이라는 말이 생길만큼 힘든 요즘 #코로나19  어서물러가게 #마스크 꼭 사용하고 #외출가급적이면 자제해서 힘든 나라위기 꼭 이겨내요????코로나+장마+폭염까지 자연재해로 마음들 넘 아프시겠지만 화이팅하세요??..#책은 마음의 양식#독서#책속에서길을찾다#코로나일상#코로나로인해집콕이지만#책읽기로코로나를이기자,"['#코로나로', '#코로나블루', '#코로나우울증이라는', '#코로나19', '#마스크', '#외출가급적이면', '#책은', '#독서', '#책속에서길을찾다', '#코로나일상', '#코로나로인해집콕이지만', '#책읽기로코로나를이기자']",2021-01-01,
783,#언제나늘 가지고다니는줄넘기주차장은 위험하잖니.#집에서는못뛰고#나갈수도없는#코로나일상,"['#언제나늘', '#집에서는못뛰고', '#나갈수도없는', '#코로나일상']",2021-01-01,
784,#운동합시다#날씨풀림#며칠만에바깥공기#산책#사람없다#엄마운동시키기 #코로나일상#돌밥돌밥#삼시세끼고민 #엄마돌보기딱히 할 일은 없는데 #집안일 로 무지 바쁘다는.....,"['#운동합시다', '#날씨풀림', '#며칠만에바깥공기', '#산책', '#사람없다', '#엄마운동시키기', '#코로나일상', '#돌밥돌밥', '#삼시세끼고민', '#엄마돌보기딱히', '#집안일']",2021-01-01,
785,#집콕 #코로나일상 #2021년 #시작#시우 #9세오빠 #모모 #반려묘#스코티쉬폴드 #있는듯없는듯 #사진스타그램 #감성 #행복한시간 갑자기 어디선가 고양이소리가 나더니첨보는 길냥이가 9층 울집까지 올라왔네신선한 충격이 아닐수 없다?고양이 울음 소리에 문열었더니자기 집인냥ㅋㅋ 들어온다ㅎ작고 이쁘게 생겼지만 우리 모모가 경계 모드라 시우아빠가 밥줘서 얼른 내보냄추웠나보다 불쌍한 길냥이분명 누군가 키우다 버렸음ㅠ작은 몸집에 까만 고양이ㅠ길냥이가 이렇게 사람을 좋아할순 없음,"['#집콕', '#코로나일상', '#2021년', '#시작', '#시우', '#9세오빠', '#모모', '#반려묘', '#스코티쉬폴드', '#있는듯없는듯', '#사진스타그램', '#감성', '#행복한시간']",2021-01-01,
786,선물을 별로 안준비했더니 살짝 아쉬워했는데~그래도 우리애들의 크리스마스??는 잘마무리#선물개봉식?? #크리스마스트리 #크리스마스룩?? #코로나일상 #집콕놀이 #첫번째크리스마스?? #부천상동 #부천맘 #우리딸들??,"['#선물개봉식??', '#크리스마스트리', '#크리스마스룩??', '#코로나일상', '#집콕놀이', '#첫번째크리스마스??', '#부천상동', '#부천맘', '#우리딸들??']",2021-01-01,
787,#독서 #사회적거리두기 #코로나일상 #집콕#12월에읽은책들#사피엔스 #숲과별이만날때 #세상에서가장짧은세계사 #데미안#잘가2020 #반가워20212020은 유난히 바쁘고 정신없어서 책을 못 읽었는데 12월은 정말 집콕을 제대로 했다 ㅎ덕분에(?) 책도 좀 읽고 나에게 집중할 수 있는 연말이 되었지.. 좋은 시간이라 의미있는 시간이라 생각하고 있지만 2021년엔 좋은 사람들과 함께 하는 따뜻한 연말이 되길 바라. 2020  마무리가 그렇듯 2021 끝에서는 지금 이 시작보다 더 나은 내가 되어있길. 달려보자 음메음메~!...#하루하루소중해♡,"['#독서', '#사회적거리두기', '#코로나일상', '#집콕', '#12월에읽은책들', '#사피엔스', '#숲과별이만날때', '#세상에서가장짧은세계사', '#데미안', '#잘가2020', '#반가워20212020은', '#하루하루소중해♡']",2021-01-01,
788,"새해 만두??아침에 눈뜨자마자 아홉살 된거 축하해주니 운다.????크는거 싫다고, 2학년 되기 싫다고, 담임선생님과 헤어지기 싫다며 그냥 여덟살 할거란다.아이에게 깊은 사랑을 심어주신 선생님께 감사할 따름이다.??#지금이좋고매일이행복하다는아이#이거올린거알면난리날텐데??#모두쉿??#엄마두나이가안반갑다??","['#지금이좋고매일이행복하다는아이', '#이거올린거알면난리날텐데??', '#모두쉿??', '#엄마두나이가안반갑다??']",2021-01-01,
789,새해 첫날부터 빵터지는 택배가 왔어요??어젯밤 새해 첫날이니 떡국이 먹고싶다고한 울신랑??멸치육수로 해준다니 사골육수 떡국이 먹고싶다길래그럼 하나 사라고 했더랬지요??로켓 배송으로 시켰대서 그러려니 했는데한봉지가아닌 박스가 왔네요????????다행히 유통기한 일년이예요ㅋㅋㅋ??옆동네사는 친정드렸는데도 많이 있네요??올리고당 주문부탁했을때도 상표만 듣고 맞다고부탁했는데저게와서 허걱?? 친정엄마가 한참 먹겠다고ㅋ??그랬더랬는데 오늘은 박스네요????새해 첫날 웃게해줘서 고마워요ㅋ?? 사랑해요 ??#코로나일상 #새해첫날 #택배 #광고아님 #협찬아님 #내돈내산 #음식점아님 #요리못함 #요리똥손,"['#코로나일상', '#새해첫날', '#택배', '#광고아님', '#협찬아님', '#내돈내산', '#음식점아님', '#요리못함', '#요리똥손']",2021-01-01,
790,"#협찬도서#파인드 #이솜 #siso감사하는 마음으로,나의 결정을 믿고 나아가는삶이 가져온 변화!""오늘의 쓸모를 나로부터 만드는 것,그것이야말로 진짜 나를 찾기 위한 첫 번째 일이다.""#책스타그램?? #북스타그램 #신간도서 #책소개 #끄적글적 #자기계발 #책읽기 #힐링타임?? #혼자서도잘놀아요 #새해에도 #책과함께 #즐거운시간?? #내가 #좋아하는것 #굿이스 #책그램 #북그램 #책읽는여자 #하루기록 #겨울겨울 #춥다추워?? #코로나일상 #집콕육아 #오늘도힘 #화이팅?? #라이언의책","['#협찬도서', '#파인드', '#이솜', '#siso감사하는', '#책스타그램??', '#북스타그램', '#신간도서', '#책소개', '#끄적글적', '#자기계발', '#책읽기', '#힐링타임??', '#혼자서도잘놀아요', '#새해에도', '#책과함께', '#즐거운시간??', '#내가', '#좋아하는것', '#굿이스', '#책그램', '#북그램', '#책읽는여자', '#하루기록', '#겨울겨울', '#춥다추워??', '#코로나일상', '#집콕육아', '#오늘도힘', '#화이팅??', '#라이언의책']",2021-01-01,
791,다들 새해 복 많이 받으세요?????♂?..#2021 #코로나일상,"['#2021', '#코로나일상']",2021-01-01,
792,#첫끼 #아침겸점심 2021년 집에서 먹는 첫끼니까내가 좋아하는 소세지랑?? 브로콜리????이쁘게 먹을께용??....#1월1일 #오늘부터1일 #오늘의메뉴 #집밥 #홈쿡 #혼밥 #싱글라이프 #혼라이프 #집순이일상 #집콕일상 #휴일일상 #코로나일상 #씨클 #씨클3기 #먹방스타그램 #데일리_리밍,"['#첫끼', '#아침겸점심', '#1월1일', '#오늘부터1일', '#오늘의메뉴', '#집밥', '#홈쿡', '#혼밥', '#싱글라이프', '#혼라이프', '#집순이일상', '#집콕일상', '#휴일일상', '#코로나일상', '#씨클', '#씨클3기', '#먹방스타그램', '#데일리_리밍']",2021-01-01,
793,"_36개월 네살 아토언니의 마지막날아토야 그 해에 우린 이랬어,부디 2021년 12월 31일에는웃으면서 이 사진을 보길_잘가라 2020#12월31일 #36개월아토 #네살아토#코로나일상","['#12월31일', '#36개월아토', '#네살아토', '#코로나일상']",2021-01-01,
794,휴일없이 출근하는 게 넘 힘든 ㅠ 오늘도 역시나 출근했다 ㅠ 뒷북이지만 요즘 매일 일하고 주말에도 출근하는 나를 위해 @romancebear2 오빠가 차려준 저녁상 ㅋㅋ 그리고 추운 날 고생하는 샘들과 같이 먹으려고 쌌던 #크래미김밥 요즘 저녁에 밥도 해놓고 고기도 구워놓고 좋구만?? 벌써 2021년이라니 ㅠㅠ 다들 새해 복 마니마니 받아요?? 자나깨나 코로나조심????...#코로나일상 #김밥도시락 #막창구이 #먹방 #먹스타그램 #맛있다 #맛있다그램 #맛스타그램 #요리 #레시피 #요리하는여자 #요리스타그램,"['#크래미김밥', '#코로나일상', '#김밥도시락', '#막창구이', '#먹방', '#먹스타그램', '#맛있다', '#맛있다그램', '#맛스타그램', '#요리', '#레시피', '#요리하는여자', '#요리스타그램']",2021-01-01,
795,",2020년 우리준우의 해피크리스마스 ??????내년에 만나요 ??..#2020굿바이 #2020크리스마스#트리만들기#루돌프만들기#아들맘일상#크리스마스케익#코로나일상#집콕크리스마스","['#2020굿바이', '#2020크리스마스', '#트리만들기', '#루돌프만들기', '#아들맘일상', '#크리스마스케익', '#코로나일상', '#집콕크리스마스']",2021-01-01,
796,나 좀 구해줘라#코로나일상 #2021년안녕 #잘지내보자,"['#코로나일상', '#2021년안녕', '#잘지내보자']",2021-01-01,
797,"#떡국먹고한살더먹고#새해첫날 게릴라 #줌수업진짜 설날을 기다리며,신정에#복주머니 꾸미고 복주머니에 담고 싶은 #새해소망 ~#신축년 #2021년 맞이한 나의 기분 표현하기#오방색 #소의해 의미 #전통문화 #설날풍습어머어머! 이제 막 6살 된 친구들도 어떻게 이렇게 집중 잘 하지~~^^즐거운 수업♡♡♡마지막 음소거 제거하고~헤어지기 아쉬워#새해복많이받으세요가 5분동안 울려퍼지는데, 아이들 넘 이뻐~!미소가 절로^^#새해#설날 #열려라지식문#소띠 #줌수업#무료수업 #무료도안 #온라인수업 #누리과정 #연계독서#책놀이 #책육아 #미술놀이 #엄마표 #엄마표미술 #집콕놀이 #코로나일상 #해피뉴이어","['#떡국먹고한살더먹고', '#새해첫날', '#줌수업진짜', '#복주머니', '#새해소망', '#신축년', '#2021년', '#오방색', '#소의해', '#전통문화', '#설날풍습어머어머!', '#새해복많이받으세요가', '#새해', '#설날', '#열려라지식문', '#소띠', '#줌수업', '#무료수업', '#무료도안', '#온라인수업', '#누리과정', '#연계독서', '#책놀이', '#책육아', '#미술놀이', '#엄마표', '#엄마표미술', '#집콕놀이', '#코로나일상', '#해피뉴이어']",2021-01-01,
798,"..2021년 신축년 새해, 소띠해를 맞이하여..!! 떡국이나 떡만두국은 구정에 먹기로 할것이므로:::????오늘 점심은 (소불고기덮밥) : 규동입니다.??(Oneul jeomsim_eun gyudong_ipnida.).????Today's lunch is gyudon.??( 터데이즈 런치 이즈 규던. ).????今日のお?は牛?です。??( 쿄오노 오히루와 규우돈데스。).#규동 #gyudon #牛? #잘먹겠습니다 #enjoy #頂きます #맛있어 #delicious #おいしい#맛점 #점심 #늦점 #아점 #집밥#혼밥 #오늘의메뉴 #코로나일상","['#규동', '#gyudon', '#牛?', '#잘먹겠습니다', '#enjoy', '#頂きます', '#맛있어', '#delicious', '#おいしい', '#맛점', '#점심', '#늦점', '#아점', '#집밥', '#혼밥', '#오늘의메뉴', '#코로나일상']",2021-01-01,"Busan, South Korea"
799,"?????????축하드립니다????아이템 ""나이한살""을 획득하셨습니다????????????????#happynewyear#코로나없던시절#돌아가고싶다#뿅","['#happynewyear', '#코로나없던시절', '#돌아가고싶다', '#뿅']",2021-01-01,
800,.??하우징 폴리싱 케이스?.통통튀는 세련된 컬러로 나만의 라이프스타일에 맞는 케이스를 선택해보세요! #주문폭주.??아이폰 전기종 주문가능??빠른구매는 상단 프로필링크 타고오세요!--#아이폰케이스 #아이폰11프로케이스 #생파 #selfie #일상스타그램 #맞팔환영 #셀스타그램 #얼스타그램 #맞팔 #데일리 #직장인#아이폰X #거울샷 #거셀 #아이폰XS #소확행 #데일리그램 #아이폰11프로 #메이크업 #소통환영 #스노우 #아이폰XR #아이폰11프로 #좋반 #집콕 #코로나일상 #아이폰11 #끝장,"['#주문폭주.??아이폰', '#아이폰케이스', '#아이폰11프로케이스', '#생파', '#selfie', '#일상스타그램', '#맞팔환영', '#셀스타그램', '#얼스타그램', '#맞팔', '#데일리', '#직장인', '#아이폰X', '#거울샷', '#거셀', '#아이폰XS', '#소확행', '#데일리그램', '#아이폰11프로', '#메이크업', '#소통환영', '#스노우', '#아이폰XR', '#아이폰11프로', '#좋반', '#집콕', '#코로나일상', '#아이폰11', '#끝장']",2021-01-01,
801,2020 새해첫날 떡국?#떡국#집밥#맛스타그램#떡만두국#코로나일상#daily#새해복많이받으세요,"['#떡국', '#집밥', '#맛스타그램', '#떡만두국', '#코로나일상', '#daily', '#새해복많이받으세요']",2021-01-01,
802,"?배앓이실내복세트?예쁜 봄옷이 쏟아지지만?? 아직 우리는 따땃한 실내복이 더 필요하잖아요? 이번 히트 실내복! 배부분을 감싸줘서 아이들 저녁에 이불 없이도, 수면조끼 없이도 불안하지 않아요:)??머스트해브육아템????color : 베이지 라벤더 민트 핑크 브라운??size : ?3 5 7 9 11????홈페이지진열완료 #배앓이실내복 #유아실내복#코로나일상#코로나일상복#유아내의#베베실내복#베이비실내복","['#배앓이실내복', '#유아실내복', '#코로나일상', '#코로나일상복', '#유아내의', '#베베실내복', '#베이비실내복']",2021-01-01,
803,2020년 마지막날 등산후 저녁식사.. sashimi feast after hiking on the last day of 2020......#2020년 #마지막 #아웃도어 #하이킹 #캠핑 #등산 #강아지랑 #개집사 #날씨좋다 #샌디에고 #캘리포니아 #주말바이브 #코로나일상 #그래도살만한세상 #홈쿡 #방어회 #광어회 #샴페인 ##lovemyrescue #weekendvibes #naturelovers #greatoutdoors #parklovers #newyeareve #dinner #sashimi #homecooking,"['#2020년', '#마지막', '#아웃도어', '#하이킹', '#캠핑', '#등산', '#강아지랑', '#개집사', '#날씨좋다', '#샌디에고', '#캘리포니아', '#주말바이브', '#코로나일상', '#그래도살만한세상', '#홈쿡', '#방어회', '#광어회', '#샴페인', '#lovemyrescue', '#weekendvibes', '#naturelovers', '#greatoutdoors', '#parklovers', '#newyeareve', '#dinner', '#sashimi', '#homecooking']",2021-01-01,Mission Gorge Trails
804,새해 첫까는 쭈삼폭탄계란찜마무리는 역시 볶음밥??#yummy,['#yummy'],2021-01-01,김포한강신도시
805,-우린 떡국 안먹고 꼬기??사진 찍고 허전해서 보니 쌈도 안꺼내고 밥도 없고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ새해 첫날 열시까지 셋이서 늦잠 자고느긋하게 일어나서 이제야 아점????몸무게 숫자가 끊임없이 변하는 중ㅋㅋ------#남편이차려준밥상 #배부르다?? #한살더먹기싫다그램 #떡국안먹어 ㅋㅋ,"['#남편이차려준밥상', '#배부르다??', '#한살더먹기싫다그램', '#떡국안먹어']",2021-01-01,
806,.아 2020년 마지막날부터 찾안는데 떡국먹는데 다시 등장한 이책.도대체 그림속에 바다표범이랑 반달가슴곰은 어디에 있니.6세 엉아들아 그만 떡국먹쟝....#1월1일 #이러기야 #그만포기하쟈 #비룡소 #숨은그림찾기 #아들둥이 #아들둘 #아들맘 #쌍둥이 #6세 #독박육아 #일상 #육아 #코로나일상,"['#1월1일', '#이러기야', '#그만포기하쟈', '#비룡소', '#숨은그림찾기', '#아들둥이', '#아들둘', '#아들맘', '#쌍둥이', '#6세', '#독박육아', '#일상', '#육아', '#코로나일상']",2021-01-01,
807,두번째 후식 우리 그냥 이거 점심하자~#금요일 #2021 #1월1일 #크로플 #간식 #후식 #디저트 #브런치 #홈스토랑 #집밥 #홈쿡 #쿡스타그램 #엄마표간식 #아이간식 #오늘의간식 #오늘의디저트 #달달하다 #쿠진아트 #코로나일상 #쿠진아트와플플레이트 #코로나집밥 #코로나집콕 #크로와상 #고메베이커리 #고메베이커리크로와상 #빵스타그램 #맛스타그램 #먹스타그램,"['#금요일', '#2021', '#1월1일', '#크로플', '#간식', '#후식', '#디저트', '#브런치', '#홈스토랑', '#집밥', '#홈쿡', '#쿡스타그램', '#엄마표간식', '#아이간식', '#오늘의간식', '#오늘의디저트', '#달달하다', '#쿠진아트', '#코로나일상', '#쿠진아트와플플레이트', '#코로나집밥', '#코로나집콕', '#크로와상', '#고메베이커리', '#고메베이커리크로와상', '#빵스타그램', '#맛스타그램', '#먹스타그램']",2021-01-01,
808,?좀 더 나은 2021년을 위한 준비.............#오킬로북스 #습관노트 #다이어리#메모하는습관 #잘살아보세 #2021#소처럼일해보자 #화이팅 #할수있다#happynewyear2021 #오늘도집콕#stayhome #5kmbooks #fighting #사회적거리두기 #코로나일상 #daily,"['#오킬로북스', '#습관노트', '#다이어리', '#메모하는습관', '#잘살아보세', '#2021', '#소처럼일해보자', '#화이팅', '#할수있다', '#happynewyear2021', '#오늘도집콕', '#stayhome', '#5kmbooks', '#fighting', '#사회적거리두기', '#코로나일상', '#daily']",2021-01-01,
809,"#코로나일상 ????맨날 책만봐, 맨날 흔한남매만 봐이 책의 끝은 어디인가...자꾸 새책나와....??.#흔한남매광팬 #이제10살@nyaha_official @nyaha_fan @common_siblings_lover","['#코로나일상', '#흔한남매광팬', '#이제10살@nyaha_official']",2021-01-01,
810,일주일 만의 외출 30분스벅가서 커피사오기아침에 일어나 랑이 끓여준 떡국 맛있게먹고 산책 겸 외출올해는 부디 좀 더 편안한 일상을 누릴 수 있기를,[],2021-01-01,
811,떡국 한그릇씩 먹고 달달한 후식으로 시작하는 2021#금요일 #2021 #1월1일 #고구마?? #허니버터고구마 #후식 #간식 #디저트 #집밥 #홈쿡 #쿡스타그램 #아이간식 #에어프라이어고구마 #엄마표간식 #에어프라이어요리 #에어프라이어간식#코로나일상 #코로나집밥 #코로나집콕 #맛스타그램 #먹스타그램,"['#금요일', '#2021', '#1월1일', '#고구마??', '#허니버터고구마', '#후식', '#간식', '#디저트', '#집밥', '#홈쿡', '#쿡스타그램', '#아이간식', '#에어프라이어고구마', '#엄마표간식', '#에어프라이어요리', '#에어프라이어간식', '#코로나일상', '#코로나집밥', '#코로나집콕', '#맛스타그램', '#먹스타그램']",2021-01-01,
812,두리?알콩 꽁냥꽁냥 부끄부끄본능은 어쩔수업다개 막요래_아듀 2021 신축년?? 잘부탁해!!무엇보다 우리사둥이 지금처럼늘 건강하개_1순위거알찌??모두 건강하고 행복한 한해가되길 바래요??_#새해복많이받으세요?? #happynewyear #건강하게만자라다오,"['#새해복많이받으세요??', '#happynewyear', '#건강하게만자라다오']",2021-01-01,여러분~~새해 복 많이 받으세요♡
813,#새해엔떡국 아~~~먹고싶지않다 ㅠㅠ올해도 한살 더 먹는구나????#마냥기쁘지만은않은 #집콕생활 #집밥 #제주살이 #제주맘 #일상스타그램 #코로나일상 #새해첫날 #신축년,"['#새해엔떡국', '#마냥기쁘지만은않은', '#집콕생활', '#집밥', '#제주살이', '#제주맘', '#일상스타그램', '#코로나일상', '#새해첫날', '#신축년']",2021-01-01,
814,#뉘르부르크링 #그란투리스모 #T-GT #레이싱 #코로나일상 #트러스트마스터 #Gr2 #PlayStation #4K #UHD,"['#뉘르부르크링', '#그란투리스모', '#T-GT', '#레이싱', '#코로나일상', '#트러스트마스터', '#Gr2', '#PlayStation', '#4K', '#UHD']",2021-01-01,"Daegu, South Korea"
815,코로나+추움. 집에서 쿠킹.#코로나일상 #집콕생활 #쿠키만들기,"['#코로나일상', '#집콕생활', '#쿠키만들기']",2021-01-01,서울시 관악구 신림동 어딘가
816,#브루마블 새해를 맞이하여 슬기로운 집콕생활. ....#보드겜 #추억의게임 #코로나일상 #슬기로운집콕생활#2021 #신축년 #새해복많이받으세요 #일상 #소통 #육아,"['#브루마블', '#보드겜', '#추억의게임', '#코로나일상', '#슬기로운집콕생활', '#2021', '#신축년', '#새해복많이받으세요', '#일상', '#소통', '#육아']",2021-01-01,
817,#동그라미 얼굴도 눈도 동글동글 ????#코로나일상 #집콕 #딸스타그램 #이제4살언니,"['#동그라미', '#코로나일상', '#집콕', '#딸스타그램', '#이제4살언니']",2021-01-01,
